shade_url,shade_id,shade_name,rgb,lrv,page_number,temperature,tone,finishes,colour_family,R,G,B
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/antique-collection,NN9135,Antique collection,"(94, 79, 68)",8.4,243,Warm,Dark,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,94,79,68
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/feathers-in-the-wind,NN9136,Feathers in the wind,"(246, 229, 211)",80.0,244,Warm,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,246,229,211
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/fading-perfume,NN9137,Fading perfume,"(244, 223, 201)",75.8,244,Warm,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,244,223,201
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/sandy-beach,NN9138,Sandy beach,"(219, 197, 167)",57.0,244,Warm,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,219,197,167
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/malgudi-days,NN9139,Malgudi days,"(199, 167, 137)",41.0,244,Warm,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,199,167,137
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/hot-chai,NN9140,Hot chai,"(192, 142, 108)",30.8,244,Warm,Midtone,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,192,142,108
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/paper-bags-full,NN9141,Paper bags full,"(177, 132, 111)",26.5,244,Warm,Midtone,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,177,132,111
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/soaked-in-honey,NN9142,Soaked in honey,"(158, 115, 87)",19.7,244,Warm,Midtone,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,158,115,87
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/cold-copper-pots,NN9143,Cold copper pots,"(110, 77, 64)",8.9,244,Warm,Dark,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,110,77,64
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/toasted-sesame,NN9144,Toasted sesame,"(242, 228, 209)",78.9,245,Warm,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,242,228,209
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/creamy-orange,NN9145,Creamy orange,"(242, 216, 184)",70.6,245,Warm,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,242,216,184
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/old-champa-flowers,NN9146,Old champa flowers,"(237, 200, 155)",60.4,245,Warm,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,237,200,155
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/under-the-banyan,NN9147,Under the banyan,"(230, 185, 139)",52.0,245,Warm,Midtone,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,230,185,139
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/butter-croissant,NN9148,Butter croissant,"(212, 164, 117)",40.5,245,Warm,Midtone,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,212,164,117
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/pugmarks-in-mercara,NN9149,Pugmarks in Mercara,"(182, 143, 105)",29.9,245,Warm,Midtone,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,182,143,105
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/tea-stall-gossip,NN9150,Tea stall gossip,"(169, 132, 101)",25.3,245,Warm,Midtone,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,169,132,101
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/terra-brown,NN9151,Terra brown,"(130, 95, 61)",13.0,245,Warm,Dark,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,130,95,61
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/compact-on-skin,NN9152,Compact on skin,"(245, 215, 186)",70.8,246,Warm,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,245,215,186
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/lazy-sundays,NN9153,Lazy sundays,"(237, 196, 165)",59.2,246,Warm,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,237,196,165
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/complexion,NN9154,Complexion,"(224, 177, 146)",48.5,246,Warm,Midtone,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,224,177,146
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/holiday-glow,NN9155,Holiday glow,"(205, 151, 118)",35.7,246,Warm,Midtone,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,205,151,118
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/on-the-prowl,NN9156,On the prowl,"(185, 138, 105)",28.7,246,Warm,Midtone,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,185,138,105
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/dusky-evenings,NN9157,Dusky evenings,"(180, 124, 89)",24.0,246,Warm,Midtone,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,180,124,89
